Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP57,OUT013,1681.8398
FDU48,OUT019,114.60373
FDH48,OUT035,1423.8208
FDO33,OUT035,1921.624
NCU29,OUT045,2487.1897
FDW35,OUT046,670.5156
FDH05,OUT010,653.0577
FDP26,OUT049,1691.7971
DRG27,OUT035,666.62805
FDQ33,OUT046,3350.0745
FDH20,OUT010,221.11858
FDV14,OUT046,1329.0688
DRD01,OUT046,916.9967
NCI17,OUT049,1572.065
FDF39,OUT010,1255.6844
FDX37,OUT046,2057.3652
NCX17,OUT035,4272.9414
FDN03,OUT013,3713.7747
NCS41,OUT010,548.12335
FDH34,OUT045,2944.1365
NCX53,OUT018,1833.2194
FDY31,OUT046,2380.7437
FDD20,OUT017,2171.2302
FDE51,OUT045,694.87213
FDV27,OUT046,1333.6788
FDF16,OUT035,2497.1824
FDZ02,OUT049,1545.9768
NCK05,OUT045,986.81586
FDM12,OUT027,3774.0637
NCA05,OUT018,2039.2833
FDX33,OUT045,2867.5342
FDM25,OUT049,2951.5923
FDE41,OUT018,1193.8336
FDW14,OUT045,1291.1445
NCD30,OUT046,1491.4058
FDB23,OUT010,521.5799
FDF45,OUT046,1094.9882
FDW20,OUT017,2083.7014
FDF47,OUT045,3511.662
NCR05,OUT019,701.5565
DRB01,OUT046,2237.6687
FDE36,OUT013,3554.446
FDU56,OUT049,3073.202
FDB23,OUT049,3769.5679
FDN48,OUT049,1435.8162
FDS43,OUT013,2805.0208
NCN05,OUT013,3110.0415
NCL53,OUT049,2878.2578
FDL56,OUT046,1333.6788
FDH17,OUT018,1369.7997
FDP37,OUT046,2118.3752
FDG09,OUT019,679.89575
FDA55,OUT045,3544.8867
FDX31,OUT049,3739.3608
FDJ41,OUT045,3946.1555
DRC24,OUT045,2487.1897
FDQ21,OUT035,2149.6426
NCT54,OUT045,1750.1545
FDH08,OUT049,3989.7437
FDY38,OUT018,3177.1904
DRM11,OUT010,579.9977
FDG32,OUT049,3525.805
NCH18,OUT046,2800.9756
FDI20,OUT035,5124.4414
FDA33,OUT018,2152.9526
FDN45,OUT013,2772.9736
FDT45,OUT010,167.34361
FDR32,OUT035,3725.409
FDA48,OUT017,3559.7258
FDN23,OUT017,2443.3914
NCR18,OUT035,760.6576
FDD45,OUT046,1464.8943
FDI22,OUT018,2900.5312
FDT09,OUT013,2164.4763
DRC24,OUT027,4226.4136
FDT39,OUT046,2419.1907
FDX28,OUT045,1599.2415
FDA50,OUT018,1244.9795
FDT33,OUT027,4549.6904
FDQ60,OUT049,2080.0308
NCM19,OUT018,1552.4221
FDF40,OUT046,4026.4985
NCI30,OUT035,3941.0938
FDK34,OUT049,3737.461
FDA38,OUT027,5672.6646
FDT02,OUT045,583.17737
FDC11,OUT017,1199.5271
FDD08,OUT046,670.5156
NCS29,OUT046,3969.777
DRI03,OUT010,601.1907
FDK48,OUT035,1322.8646
FDM52,OUT049,2521.083
FDP49,OUT035,1007.1387
DRA24,OUT046,2583.7617
NCJ43,OUT049,2867.1467
FDE11,OUT045,2974.1204
FDP01,OUT049,2063.0447
FDQ59,OUT018,1193.8336
FDA43,OUT019,696.009
FDL14,OUT017,2527.837
FDV50,OUT010,231.55186
FDT01,OUT027,6093.898
NCC42,OUT035,2208.517
FDO28,OUT046,1965.1003
FDD32,OUT019,164.06625
FDV45,OUT035,3264.5762
NCW17,OUT019,547.99756
NCJ17,OUT027,2064.183
NCF18,OUT049,3114.5674
FDP01,OUT045,1927.8573
FDH24,OUT045,2412.0354
FDI38,OUT027,7451.7515
FDX03,OUT035,760.6576
FDY28,OUT046,3502.114
FDN34,OUT018,2646.1243
FDJ02,OUT045,2487.1897
FDW40,OUT019,100.12968
FDX03,OUT017,694.7165
FDE17,OUT027,4037.2012
FDT58,OUT046,2570.514
FDI38,OUT013,4905.938
FDW22,OUT035,3750.79
FDS15,OUT027,2704.4858
NCX06,OUT013,3187.6877
DRK47,OUT035,4153.8374
FDC23,OUT027,5493.1553
FDM56,OUT010,241.22906
FDP21,OUT046,3152.3528
FDP58,OUT046,3384.0088
FDA27,OUT019,-390.30032
FDK41,OUT019,151.61958
NCH42,OUT046,3860.5405
FDG29,OUT045,654.0694
FDW15,OUT018,2208.7441
FDD28,OUT018,763.90125
FDQ37,OUT049,3363.7617
FDC23,OUT035,2701.9473
FDV13,OUT035,1472.4657
FDK33,OUT046,3757.8147
FDO33,OUT013,1916.8704
FDN21,OUT017,2633.2622
NCW06,OUT027,5703.464
FDI38,OUT035,4949.561
FDC21,OUT027,2479.7214
NCS05,OUT046,2147.0295
NCN53,OUT049,668.9317
FDV40,OUT010,184.90147
FDG60,OUT017,3585.599
NCY30,OUT027,5798.425
FDM40,OUT045,2063.4941
NCO30,OUT046,3068.0872
FDK10,OUT046,2295.337
FDM36,OUT045,2815.7102
FDN10,OUT013,1702.8636
FDM46,OUT018,1181.3439
FDX50,OUT049,1728.3142
FDP33,OUT045,3849.8606
FDO12,OUT045,3070.718
FDC28,OUT013,1781.5691
FDO31,OUT045,1288.8601
FDX45,OUT035,2497.1824
FDV21,OUT049,2135.822
FDH04,OUT049,1435.8162
NCG54,OUT013,2789.8455
FDO13,OUT046,2278.7231
FDA09,OUT027,4499.4175
FDC38,OUT017,2142.576
NCO42,OUT046,2349.1492
FDL45,OUT049,2164.4763
NCK31,OUT013,821.9892
FDM39,OUT017,2923.111
FDC22,OUT010,233.97878
FDF46,OUT046,1899.4233
FDQ37,OUT045,3450.5876
FDH41,OUT010,555.6317
FDQ04,OUT046,670.5156
NCQ02,OUT027,4387.2773
FDJ57,OUT027,5820.423
NCE07,OUT049,2221.5676
FDE56,OUT013,879.8504
FDI20,OUT049,3763.597
FDK36,OUT018,616.50446
FDP08,OUT027,5703.464
FDF44,OUT017,2914.4492
NCU53,OUT017,2682.6733
FDF47,OUT035,3254.8782
FDS55,OUT010,370.8761
FDZ52,OUT010,219.26138
FDL04,OUT018,1443.675
NCM26,OUT035,2620.5652
FDX43,OUT049,2641.4385
FDP52,OUT049,4026.5793
DRK49,OUT045,696.66125
FDE38,OUT013,2484.1719
DRF13,OUT035,2593.778
FDK41,OUT010,212.47646
FDJ04,OUT027,2964.0298
FDZ44,OUT018,1779.4583
FDS11,OUT013,3708.3225
FDA55,OUT049,3768.0806
NCW53,OUT046,2278.4143
FDB49,OUT027,2541.3337
FDD23,OUT017,3147.8992
NCV42,OUT045,1691.6339
NCZ29,OUT018,1802.3207
FDQ26,OUT013,813.4292
FDV08,OUT017,694.7165
FDC53,OUT049,1419.2275
FDV58,OUT010,530.7193
NCP02,OUT019,107.262505
DRI37,OUT045,900.5505
FDQ12,OUT049,4053.9736
FDE33,OUT046,1242.0941
FDX27,OUT045,1636.2792
FDM22,OUT017,800.0544
NCH30,OUT019,48.749706
FDC04,OUT017,3336.7026
FDO38,OUT046,1269.2609
FDV52,OUT027,2990.4365
FDB32,OUT013,1508.8528
FDV43,OUT018,616.50446
FDI24,OUT018,2937.4634
FDR40,OUT017,1368.5955
FDW02,OUT049,2547.9128
FDE44,OUT049,793.30054
FDL38,OUT046,1418.3691
NCT54,OUT010,176.12288
DRJ39,OUT010,488.6837
FDW55,OUT049,4097.2007
DRF13,OUT019,74.7584
NCW17,OUT049,2164.4763
FDP13,OUT035,692.71625
FDS08,OUT018,2561.323
NCP17,OUT035,1079.4163
NCO53,OUT035,3414.7424
FDH19,OUT045,2749.2542
FDJ04,OUT017,2105.8225
FDG10,OUT049,934.4437
FDA40,OUT010,212.47646
FDI53,OUT045,2396.2144
FDU09,OUT010,328.37726
FDK60,OUT045,1502.1263
FDR43,OUT017,649.91266
FDW22,OUT017,3436.8638
DRP47,OUT010,629.4096
DRG48,OUT010,300.95734
FDA14,OUT035,2539.0356
FDU49,OUT013,1497.366
FDK28,OUT045,5154.866
FDT19,OUT046,2713.2505
NCQ42,OUT045,1832.5223
FDD03,OUT045,3335.2446
NCM53,OUT013,1654.6731
NCX53,OUT045,2003.9126
FDV14,OUT027,2271.3079
NCZ54,OUT017,2847.1387
FDB39,OUT013,813.4292
DRC24,OUT046,2503.6362
FDY36,OUT013,1155.2434
FDN01,OUT035,2339.4146
DRH25,OUT046,844.31354
FDV08,OUT046,670.5156
NCP53,OUT049,3855.5662
FDU52,OUT010,463.0916
NCI42,OUT045,2665.7734
FDZ14,OUT035,2182.429
FDF11,OUT046,3847.206
FDQ13,OUT018,1292.5657
FDO32,OUT010,138.24504
DRJ37,OUT018,2208.7441
FDY43,OUT046,2532.1094
NCT41,OUT017,2499.1826
NCV17,OUT045,2212.1091
FDM04,OUT027,1438.8347
DRB48,OUT018,449.63608
FDM24,OUT013,2436.6375
FDT37,OUT049,4097.2007
NCO05,OUT010,222.71327
FDL13,OUT046,3534.6113
FDL15,OUT017,2499.1826
FDB11,OUT018,3479.7202
FDL14,OUT019,69.627594
FDY10,OUT019,48.749706
FDJ40,OUT049,1781.5691
NCW18,OUT046,2738.495
NCY06,OUT013,2135.822
DRE13,OUT018,1193.8336
FDA26,OUT045,3267.8096
NCE19,OUT010,137.97173
FDE33,OUT035,1386.19
DRL59,OUT027,1618.9718
FDY07,OUT046,775.8535
FDF57,OUT018,2655.561
FDM58,OUT035,2000.272
FDP26,OUT027,2515.2456
FDY32,OUT046,2582.2744
FDD51,OUT010,100.72795
FDU22,OUT018,2031.4574
FDZ49,OUT018,3220.8135
NCI42,OUT017,3574.174
FDT04,OUT027,940.992
NCU41,OUT045,4008.6475
FDS56,OUT045,3635.3481
NCN42,OUT017,2565.3396
FDK34,OUT046,3720.0142
FDB03,OUT017,3716.2576
DRJ25,OUT035,840.646
FDT25,OUT027,3280.8767
FDN20,OUT013,2796.7239
FDP09,OUT013,3343.1848
FDM20,OUT019,-86.28762
NCG55,OUT046,1899.4233
NCP14,OUT045,1921.5352
NCH06,OUT046,2436.797
FDV52,OUT013,1731.6799
NCL07,OUT035,760.6576
DRJ11,OUT027,5025.267
DRO59,OUT013,1155.2434
FDW15,OUT010,384.61368
NCQ30,OUT035,2019.7002
NCN54,OUT019,124.820366
FDY01,OUT027,2990.4365
FDX39,OUT035,3715.5098
FDH53,OUT027,2501.4705
FDA57,OUT035,787.44464
NCC07,OUT010,215.5109
FDU28,OUT013,2581.2715
FDK36,OUT010,98.68706
FDR36,OUT018,511.16647
NCQ17,OUT035,2497.1824
FDS28,OUT019,107.262505
FDE08,OUT045,2458.5354
FDU22,OUT046,1926.1711
FDG41,OUT045,1682.5277
FDO31,OUT010,197.73457
FDM21,OUT019,-131.06601
FDU40,OUT017,2704.2014
FDV36,OUT018,1857.7621
FDT10,OUT027,1795.1719
FDX38,OUT045,733.3191
NCU30,OUT027,4277.85
NCV06,OUT049,3169.7996
FDT16,OUT035,4553.7827
NCP41,OUT027,2745.4082
FDZ56,OUT017,3335.0833
FDC22,OUT035,3086.7415
FDU10,OUT035,760.6576
FDS46,OUT045,1826.9352
FDO08,OUT049,2705.9377
NCV42,OUT018,1471.4656
FDP33,OUT035,4131.2285
FDJ12,OUT046,3530.7683
FDH04,OUT045,1401.923
NCU54,OUT013,3768.7458
FDO36,OUT010,428.1285
FDT37,OUT027,5099.9346
FDD14,OUT010,778.9177
FDA16,OUT013,3488.457
NCS42,OUT019,218.79373
FDP10,OUT019,146.17522
FDQ28,OUT049,2492.4287
FDK57,OUT010,225.11436
FDK02,OUT013,2020.9944
FDW47,OUT018,1802.3207
NCC42,OUT018,1802.3207
FDQ37,OUT018,3650.461
FDL40,OUT046,1518.5725
DRE13,OUT010,196.3524
FDQ34,OUT027,2704.4858
NCB54,OUT046,2118.3752
FDS48,OUT049,2521.083
FDO15,OUT045,1180.2311
NCT30,OUT013,776.4596
FDU49,OUT027,2710.9229
FDE21,OUT046,1899.4233
FDS49,OUT019,152.74608
FDT38,OUT027,2271.3079
FDZ01,OUT045,1627.9501
FDC41,OUT035,1254.9233
DRG13,OUT010,1028.4587
NCZ42,OUT018,3458.7476
NCM07,OUT045,1317.2327
NCV17,OUT018,2061.9805
DRK39,OUT035,1329.7914
FDS37,OUT018,1589.0632
FDV12,OUT019,291.4206
NCG19,OUT018,3042.5498
FDS51,OUT013,952.94965
NCO14,OUT046,670.5156
FDC38,OUT046,2118.3752
FDN15,OUT046,2147.0295
NCH42,OUT013,3628.4226
FDQ22,OUT046,625.7118
FDC05,OUT013,3081.3872
FDZ31,OUT013,3081.3872
DRJ23,OUT049,3074.6892
FDC52,OUT035,2499.7485
DRD12,OUT010,176.44014
FDV55,OUT017,2499.1826
FDD32,OUT046,1297.6334
FDR01,OUT049,3429.9526
FDY08,OUT019,121.33323
FDQ45,OUT045,3070.718
DRN11,OUT027,3716.167
NCS05,OUT018,1830.975
FDY32,OUT035,2604.4749
NCD31,OUT045,2667.817
NCE06,OUT049,2052.8577
NCP14,OUT046,1994.0233
NCF18,OUT019,734.27576
FDF14,OUT018,2126.8115
FDB22,OUT017,2499.1826
NCH54,OUT049,2599.7212
FDU27,OUT035,675.7469
FDS58,OUT027,4630.4116
NCU29,OUT035,2593.778
FDJ57,OUT013,3317.8845
FDL56,OUT049,1351.1259
FDH60,OUT035,3227.9966
FDN24,OUT018,763.90125
FDD02,OUT017,2181.9458
FDP15,OUT017,4346.0317
FDB28,OUT027,5677.376
DRC49,OUT045,2458.5354
NCG30,OUT018,1829.1078
FDJ14,OUT049,1322.7533
FDL52,OUT045,609.26556
NCG19,OUT027,5756.298
NCN41,OUT035,2208.517
FDW22,OUT013,3495.083
FDI02,OUT013,1781.5691
FDV51,OUT045,2594.4822
FDV48,OUT046,1305.3063
NCL17,OUT019,112.14829
FDP46,OUT045,1462.9927
FDU10,OUT045,609.26556
FDT37,OUT010,582.38965
FDI27,OUT035,839.9073
FDN51,OUT046,4129.869
FDW07,OUT035,1319.8341
FDN45,OUT049,2832.7317
DRN37,OUT027,4277.85
DRF48,OUT049,2859.6458
FDP38,OUT019,115.86596
NCX18,OUT027,6034.271
FDK45,OUT018,2149.5483
FDZ37,OUT049,1351.1259
FDS50,OUT018,3117.2798
NCR54,OUT018,2879.1597
NCS17,OUT035,1567.5603
FDV31,OUT046,2577.76
DRE27,OUT017,1552.7307
FDN60,OUT013,2539.9631
FDK26,OUT013,3648.3555
FDX37,OUT018,1809.8605
FDW31,OUT046,2199.1213
FDX26,OUT018,2853.0713
DRL49,OUT019,93.12926
FDU49,OUT017,1558.0737
FDY58,OUT046,3581.8237
FDN03,OUT045,3731.6814
NCV06,OUT010,592.8908
FDH53,OUT045,1139.7218
FDG31,OUT018,877.3335
NCC06,OUT045,2663.919
FDS13,OUT049,4383.702
FDP16,OUT035,4078.3022
FDA35,OUT013,2135.822
DRP47,OUT018,3951.0005
FDY28,OUT010,554.28906
FDY20,OUT035,1440.5698
NCH30,OUT017,1788.323
NCR29,OUT019,107.262505
NCP05,OUT013,2493.916
NCF30,OUT019,60.712982
FDA08,OUT035,2706.4639
FDN51,OUT027,5888.4917
FDH12,OUT046,1700.4382
FDY39,OUT017,3370.4336
NCO53,OUT045,3042.0637
FDB40,OUT046,2477.548
FDH02,OUT049,1435.8162
FDY11,OUT027,1994.9519
FDQ09,OUT019,48.749706
FDP16,OUT013,3828.3992
NCF55,OUT018,404.83224
FDY09,OUT027,5038.284
FDY39,OUT045,3138.0166
NCU53,OUT049,2569.703
NCT41,OUT049,2492.4287
FDJ45,OUT046,625.7118
FDR28,OUT013,2641.9521
FDN08,OUT013,2020.9944
FDJ07,OUT049,1916.8704
FDZ09,OUT027,4152.1196
FDQ14,OUT017,2473.0945
FDY12,OUT027,1151.7378
FDK57,OUT046,2118.3752
FDD20,OUT049,2164.4763
FDS36,OUT018,2069.309
FDI40,OUT049,1717.8853
FDJ40,OUT045,1691.6339
FDE08,OUT013,2492.4287
DRK01,OUT013,1572.065
FDC58,OUT049,687.96265
FDE50,OUT046,3057.2424
FDX48,OUT035,2593.778
DRM35,OUT018,2655.561
FDG41,OUT013,1772.4629
FDB52,OUT046,2990.172
FDV19,OUT045,3237.0007
DRG48,OUT017,2415.66
FDI26,OUT013,2816.5232
FDU11,OUT019,120.96543
FDF59,OUT019,120.96543
FDR07,OUT049,1497.1915
NCE06,OUT017,2246.8728
FDE10,OUT046,2062.584
NCO55,OUT046,1755.0159
FDZ13,OUT013,776.4596
FDT50,OUT017,1552.7307
FDH12,OUT010,222.41295
FDD21,OUT045,1826.9352
NCM05,OUT013,4014.536
FDK04,OUT013,839.5174
FDN33,OUT017,1578.8188
NCM18,OUT010,167.34361
DRC25,OUT049,1125.4177
FDT47,OUT017,1829.5585
FDD45,OUT027,2719.7727
NCD07,OUT018,1589.0632
NCY54,OUT010,667.33923
FDL12,OUT049,974.7767
FDL02,OUT017,1715.3809
FDC60,OUT035,1691.3094
FDR37,OUT017,2735.075
FDY16,OUT017,3332.491
FDU26,OUT045,1645.8922
FDN24,OUT013,821.9892
FDH44,OUT013,2493.916
FDE23,OUT010,121.45366
FDW60,OUT017,3203.7305
FDQ55,OUT049,1916.8704
FDV32,OUT027,1814.6449
FDV03,OUT010,384.61368
FDY14,OUT010,1252.6399
NCL55,OUT027,5099.9346
DRF25,OUT017,737.30835
FDX03,OUT046,670.5156
FDF40,OUT045,3588.6072
FDX24,OUT010,222.71327
FDA25,OUT049,1681.8398
FDH21,OUT018,2884.2324
FDB47,OUT010,555.6317
FDT34,OUT019,202.80112
FDS39,OUT010,361.72894
NCU05,OUT046,1305.3063
FDE02,OUT049,1482.3413
FDL25,OUT035,1487.095
FDC50,OUT049,1446.2959
FDZ32,OUT049,1717.8853
FDV14,OUT045,1227.9324
FDR07,OUT045,1348.9996
FDB26,OUT049,888.92737
NCR50,OUT045,2461.2913
FDP01,OUT018,1846.3191
FDH57,OUT045,1973.9878
FDM60,OUT027,940.992
FDA45,OUT017,2999.9678
FDU55,OUT017,4221.267
FDH40,OUT035,1423.8208
FDG40,OUT019,21.153265
FDT12,OUT049,3588.5007
DRL59,OUT045,855.0341
FDT47,OUT018,1496.0237
FDI60,OUT017,1054.6294
DRF51,OUT027,914.9038
NCK31,OUT049,793.30054
FDB08,OUT045,2583.3713
FDM44,OUT035,1790.5802
FDD46,OUT018,2152.9526
FDR27,OUT019,120.96543
FDV56,OUT010,41.881466
FDM02,OUT049,1351.1259
FDU45,OUT018,1589.0632
FDZ10,OUT017,2142.576
NCK31,OUT010,129.0897
FDR27,OUT035,2140.5757
FDF33,OUT013,1925.7284
FDJ36,OUT046,1700.4382
FDP33,OUT049,3831.9539
FDG17,OUT046,3838.1194
FDG47,OUT027,5001.2407
NCW29,OUT046,2147.0295
DRH59,OUT017,1256.9236
FDR32,OUT017,3940.7532
FDP48,OUT035,3919.3228
FDG17,OUT035,4051.5151
DRJ59,OUT017,705.4321
FDY48,OUT027,2745.4082
FDB02,OUT046,2934.1455
FDN10,OUT019,-165.25708
NCD55,OUT035,760.6576
FDX34,OUT013,2354.3887
FDZ38,OUT045,3959.0273
DRF37,OUT049,4027.3403
DRL47,OUT019,-118.47887
FDL27,OUT035,1052.6292
NCP53,OUT035,4051.5151
FDT03,OUT019,114.688774
FDJ28,OUT035,3365.7485
FDF40,OUT018,3180.724
FDA32,OUT035,3588.9297
NCP02,OUT017,941.1976
FDZ31,OUT045,3282.7007
NCQ29,OUT013,3201.7227
FDP57,OUT010,244.3636
FDL32,OUT027,2928.8242
DRB01,OUT035,2705.2153
FDJ40,OUT046,1755.0159
FDO24,OUT018,2405.6787
FDO11,OUT018,3180.025
FDA56,OUT035,2237.1714
FDF02,OUT045,1591.9047
FDA10,OUT013,2108.655
NCI55,OUT017,2208.733
FDZ40,OUT010,167.34361
FDV08,OUT049,687.96265
FDN48,OUT013,1435.8162
FDU57,OUT017,2499.1826
DRF49,OUT013,1916.8704
FDS02,OUT035,3243.0647
FDS43,OUT046,3291.9517
FDT16,OUT013,4552.4604
FDX19,OUT027,5623.3286
FDK15,OUT046,1655.447
DRA12,OUT049,2221.5676
FDY35,OUT017,810.77
NCU42,OUT013,3124.7876
FDD26,OUT013,3081.3872
FDR11,OUT018,2405.6787
NCP53,OUT045,3756.161
FDP34,OUT045,2626.8975
NCV41,OUT019,472.0314
FDN20,OUT018,2462.1416
FDZ16,OUT018,2907.814
FDZ28,OUT049,2108.655
NCL55,OUT013,4068.5461
NCJ17,OUT046,1333.6788
FDT37,OUT046,3988.4338
FDV51,OUT049,2810.3145
FDZ28,OUT035,2235.3042
FDN27,OUT013,1731.6799
FDS14,OUT019,74.69636
FDZ58,OUT045,1945.3335
FDD46,OUT046,2419.1907
FDJ03,OUT035,839.9073
FDU03,OUT010,-60.328106
FDA33,OUT027,4226.4136
NCW53,OUT035,2545.7642
NCC55,OUT017,649.91266
FDP52,OUT019,1164.0856
FDE39,OUT049,2138.3882
FDB44,OUT035,3447.6335
FDG59,OUT013,626.3179
FDI05,OUT013,1155.2434
FDF59,OUT045,1945.3335
FDM39,OUT019,391.75385
FDB14,OUT013,1372.604
NCS05,OUT019,120.96543
DRJ35,OUT045,940.8834
FDO31,OUT019,164.06625
FDA31,OUT046,2832.1567
FDX40,OUT049,687.96265
FDW56,OUT045,4438.4004
FDH09,OUT018,915.2699
FDA52,OUT019,348.9209
FDF20,OUT019,640.3842
FDE40,OUT046,931.24146
NCU17,OUT046,1824.565
NCP14,OUT035,2016.224
FDN25,OUT027,1795.1719
FDU39,OUT049,907.2769
NCM05,OUT017,4789.483
FDU07,OUT017,2499.1826
FDF28,OUT049,2164.4763
FDR57,OUT049,2391.5564
FDJ33,OUT013,2135.822
DRH23,OUT035,939.1973
FDQ52,OUT046,4118.7095
DRK13,OUT035,3722.5554
FDP09,OUT046,3385.496
FDR08,OUT027,2753.5925
FDV50,OUT045,1695.7081
FDT13,OUT049,3169.7996
FDJ27,OUT027,2704.4858
FDH21,OUT046,2846.118
FDW14,OUT027,2271.3079
FDL52,OUT049,687.96265
FDW28,OUT017,3106.743
FDL40,OUT049,1536.0195
FDE24,OUT046,2253.2612
FDX35,OUT049,3753.7053
FDP46,OUT017,1357.8798
FDX56,OUT045,3608.9517
FDQ45,OUT049,3169.7996
FDK50,OUT027,4467.0605
FDY26,OUT045,3757.844
FDQ09,OUT017,1923.6243
FDN39,OUT049,2856.482
FDP13,OUT017,694.7165
FDR51,OUT013,2521.083
FDZ49,OUT010,383.7473
FDL28,OUT018,3300.318
FDZ10,OUT035,2208.517
FDK38,OUT013,2436.6375
DRL49,OUT027,2912.0374
FDR15,OUT013,2521.083
FDQ24,OUT035,4682.602
FDD56,OUT013,2789.8455
NCR42,OUT046,625.7118
FDH52,OUT045,1013.98267
FDH57,OUT019,120.96543
FDR15,OUT010,402.03308
FDJ34,OUT035,2140.5757
FDW37,OUT035,1477.8367
FDQ23,OUT018,1416.888
FDP34,OUT013,2539.9631
FDE04,OUT027,5493.1553
FDC48,OUT045,1288.8601
FDA47,OUT019,100.78452
FDI35,OUT018,2805.1313
NCV05,OUT013,2521.083
FDR28,OUT045,2667.817
FDH31,OUT017,1589.5345
FDP59,OUT019,206.4277
FDS19,OUT018,997.95154
FDM60,OUT045,654.0694
FDJ44,OUT018,2655.561
DRH51,OUT017,1295.7462
DRC25,OUT017,1319.4327
DRE25,OUT013,1482.3413
NCX05,OUT049,1916.8704
FDR11,OUT017,2606.475
DRP47,OUT045,4121.7153
DRC49,OUT019,74.7584
FDQ47,OUT027,940.992
FDL20,OUT013,1781.5691
FDM34,OUT035,2196.017
NCN55,OUT013,4243.96
FDD41,OUT035,1722.6389
FDE52,OUT049,1409.728
NCT18,OUT019,390.12537
FDJ32,OUT018,804.23425
FDE16,OUT046,4264.981
FDZ09,OUT045,2565.828
DRZ11,OUT046,2118.3752
FDK41,OUT049,1351.1259
FDE56,OUT049,974.7767
FDH34,OUT013,3110.0415
DRI49,OUT013,1272.6561
DRI59,OUT046,3655.4995
DRC36,OUT049,2849.6035
FDS15,OUT019,206.4277
FDI07,OUT018,2975.7573
FDZ15,OUT018,1753.3701
NCX41,OUT027,6034.271
NCO29,OUT019,100.08982
FDF57,OUT013,2789.8455
FDI33,OUT035,1473.7976
DRJ47,OUT049,2754.4932
FDB34,OUT046,1333.6788
FDY22,OUT027,3243.7607
DRL11,OUT017,2606.475
FDY46,OUT035,3295.938
FDG17,OUT013,3855.5662
FDE52,OUT018,1167.7455
DRP47,OUT027,4421.738
FDO01,OUT010,199.60616
FDL09,OUT046,2428.6353
FDR57,OUT013,2519.0596
DRD37,OUT035,840.646
FDQ36,OUT027,940.992
FDL33,OUT049,3109.121
FDL48,OUT045,732.2405
FDL28,OUT049,4252.6235
NCN29,OUT046,775.8535
FDO13,OUT035,2747.5332
FDB38,OUT045,2640.65
FDI36,OUT035,3337.0942
FDI58,OUT035,1555.0363
FDH22,OUT018,1746.5293
FDQ27,OUT013,1842.012
FDT33,OUT046,2717.1453
FDC56,OUT045,1606.9678
FDF14,OUT046,2503.6362
FDQ39,OUT017,3165.4175
NCM43,OUT017,2719.1797
FDS46,OUT035,2208.517
FDI22,OUT049,3401.4556
NCE43,OUT045,2815.7102
FDZ36,OUT010,935.0476
FDR13,OUT019,48.749706
FDP46,OUT018,1192.2528
FDW56,OUT019,579.7308
FDB40,OUT017,2512.4644
FDM28,OUT018,2776.477
FDV49,OUT013,4993.7593
NCS53,OUT018,2405.6787
FDO03,OUT049,5391.5
FDT15,OUT035,3337.0942
FDD33,OUT049,3933.9993
FDX13,OUT017,4327.0415
FDH60,OUT013,2986.2769
DRH51,OUT046,1271.5453
NCL07,OUT049,687.96265
FDW51,OUT045,3238.1064
FDF21,OUT019,1479.5
FDH26,OUT019,120.96543
FDJ03,OUT049,767.21234
FDU35,OUT017,1578.8188
DRL01,OUT018,4460.9272
FDE59,OUT045,609.26556
FDI60,OUT035,1120.5704
DRH39,OUT035,1292.1605
FDK36,OUT049,793.30054
FDN52,OUT045,1378.3024
FDU12,OUT017,3744.427
NCT05,OUT027,5838.3774
FDS37,OUT027,3016.495
FDK24,OUT017,800.0544
DRF36,OUT013,4969.2417
FDN46,OUT010,222.41295
NCN06,OUT045,2867.5342
FDD59,OUT035,1395.4482
FDM14,OUT045,1682.5277
FDO10,OUT018,763.90125
FDU35,OUT013,1572.065
NCA30,OUT018,2905.9468
NCO41,OUT049,1572.065
FDI24,OUT046,3368.4556
FDZ16,OUT046,3055.7551
FDV47,OUT046,1297.6334
FDV16,OUT045,670.33527
FDZ22,OUT035,1423.8208
FDO20,OUT010,615.67206
FDW38,OUT013,839.2021
FDW52,OUT045,2814.7498
FDT43,OUT019,100.77331
NCS29,OUT045,4275.5635
NCC31,OUT017,2538.5525
FDA21,OUT017,3037.7957
FDQ55,OUT046,1899.4233
NCE54,OUT049,1186.9575
FDD45,OUT017,1499.8109
NCP17,OUT017,1081.4165
FDR47,OUT035,3201.2095
DRM35,OUT013,2789.8455
FDR47,OUT019,665.74335
FDX19,OUT010,274.64426
FDV22,OUT027,4226.4136
FDQ46,OUT027,2975.5728
DRO47,OUT045,1691.6339
FDB44,OUT010,392.55743
FDN02,OUT010,569.36926
FDW10,OUT045,2697.558
FDJ41,OUT019,-1727.7064
FDM50,OUT046,916.9967
FDW10,OUT035,3688.8992
FDY48,OUT049,1717.8853
NCE30,OUT027,4660.1274
FDO04,OUT045,900.5505
FDQ26,OUT010,141.25545
NCX29,OUT018,2208.7441
FDE39,OUT046,1873.3352
NCR54,OUT027,5703.464
NCP55,OUT027,1705.776
FDX22,OUT017,3436.8638
FDI05,OUT035,1254.9233
FDC51,OUT027,3254.7886
FDC10,OUT013,1594.9432
FDJ46,OUT045,2978.7686
FDV10,OUT010,89.45733
FDX12,OUT027,5231.362
FDL43,OUT019,137.65346
DRB13,OUT046,3067.9072
FDF59,OUT027,3280.8767
FDT35,OUT049,2754.4932
NCJ19,OUT035,965.9844
